DY
3047
14
HomeValue2000;Income1999;Poverty1999;PopDensity2000;PopChange;Prcnt65Plus;Below18;PrcntFemale2000;PrcntHSgrads2000;PrcntCollege2000;Unemployed;PrcntBelow18;LifeExpectancy;FarmAcres
708;99000;21789;11.4;860454;-0.4;11.1;221749;51.7;81.6;25.4;12349;25.8;73.9;29034;0
709;88100;18427;6.8;45128;1.5;13.3;12659;50.3;79.8;14.9;632;28.1;77.3;201637;0
710;64200;17054;11.2;10369;0.1;14.2;2615;49.4;74.2;8.8;201;25.2;75.3;70105;0
711;71100;17726;8;36082;0.5;12.9;9336;49.2;81.9;10.4;580;25.9;75.4;197198;0
712;113100;18534;18.9;120563;-0.6;9.2;21664;50.9;88.5;39.6;1411;18;77.5;62149;0
713;88800;18938;8.3;37629;0.6;13.9;9766;50.1;85.7;14.7;573;26;75.4;273258;0
714;116200;20657;6.6;66689;1.2;10.6;18153;50.3;80.7;12.6;872;27.2;76.3;133958;0
715;87500;17755;6.9;14566;-0.9;12.8;3847;50.3;78.7;9.6;236;26.4;76;207315;0
716;88600;17896;7.9;46275;1.4;11;13424;49.6;77.3;11.1;847;29;75.8;181963;0
717;97100;19627;7.1;5623;1.8;13.7;1397;50.8;78.4;11.6;86;24.8;74.8;29880;0
718;63500;16717;12.4;19306;0.7;14.9;4960;50.8;73.8;10.2;612;25.7;74.8;123343;0
719;84600;16884;9.4;21786;1.5;12.8;5794;50.3;74.9;9.2;398;26.6;75.1;107265;0
720;64900;16986;11.5;17241;0;14.7;4114;52.3;80.5;11.6;261;23.9;73.9;188816;0
721;71200;16673;9.4;18899;-0.1;14.9;4325;48.3;74.8;9.6;521;22.9;75.6;84251;0
722;59300;16217;8;12837;0.7;15.3;3070;50;75.6;8.4;244;23.9;75;84237;0
723;127000;23957;5.9;146798;1.3;10.9;37802;50.9;88.3;22.6;2285;25.8;76.3;134505;0
724;89800;19516;7.4;27061;0;12.4;7391;50.2;84.4;14.8;404;27.3;76.2;195305;0
725;72500;16835;8.3;13755;1.7;15.4;3703;49.6;79.8;10.3;423;26.9;74.9;236332;0
726;94300;17163;8;36019;0.9;12.3;8495;48;81.2;13.1;325;23.6;76.4;195377;0
727;64600;16954;11.1;27401;-0.1;15.8;6905;51;79.6;9.9;749;25.2;75.8;223817;0
728;94900;17559;7.5;26523;1.7;13.4;7446;50.9;78.9;11.5;441;28.1;75.9;159460;0
729;82300;17997;7.3;18261;-1.5;14.8;4877;50.9;79.6;10.3;289;26.7;76.9;227874;0
730;85700;19756;10.4;265559;-0.3;13.6;68289;51.7;82.4;23.6;4164;25.7;75.8;154142;0
731;76900;16065;13.1;22960;1.3;11.1;6028;50.4;71.4;8.8;334;26.3;73.2;57372;0
732;98600;20324;7.6;43445;0.3;12.2;11583;50.5;79.8;12.7;702;26.7;75.2;200661;0
733;85100;18000;6.9;20391;-0.6;13;5397;49.9;81.2;13;473;26.5;75.6;172687;0
734;80000;16466;11.1;23556;-7.4;13.9;6312;50.5;72;8.4;508;26.8;74.4;135643;0
735;106200;20647;6.7;33214;0.6;11.9;8521;49.5;84.3;15.5;511;25.7;75.9;123953;0
736;58900;16234;10.9;21751;0.3;14.1;4912;46.5;80.8;9.4;513;22.6;75.1;176895;0
737;78400;17466;13.9;9065;3.4;12.6;2384;49.6;71.4;7.6;154;26.3;74.8;67881;0
738;112200;19375;15.4;148955;0.1;9.1;31200;48.7;87.8;33.2;1584;20.9;75.8;241539;0
739;88300;21926;5.1;16577;-0.3;14.5;4144;51.1;83.7;12.4;199;25;75.1;158440;0
740;82600;19549;9.7;7349;-0.5;12.9;2005;50.4;79.9;11.1;120;27.3;76.9;82500;0
741;82400;20655;11.2;171922;-0.4;15.3;39779;52.6;83.1;19.3;2837;23.1;75;72112;0
742;59500;18579;9.5;16788;-1.2;15.8;3991;51.3;81.2;11.2;404;23.8;73.9;118065;0
743;72500;17620;14.1;105848;-1;14.2;24216;50.9;81;21.4;2128;22.9;74.6;114889;0
744;78400;18192;6.9;34960;-0.7;15.7;8577;51.5;81.7;13.7;544;24.5;76;188230;0
745;74100;18070;6.5;8419;2.3;13.9;2193;49.3;85;14;114;26;75.7;184653;0
746;104400;21893;5.3;52383;1.3;10.8;14074;50.9;86.3;21.8;810;26.9;76.2;98549;0
747;77500;16748;10.6;27223;1.3;12;7216;50;75.2;10.2;540;26.5;75.6;181298;0
748;80300;17727;11.4;71097;-0.8;15.7;17215;52;78.1;13.7;1321;24.2;75.3;172860;0
749;87900;19158;5.9;27600;0.3;14.1;7538;50.7;87.3;14.3;342;27.3;76.8;195901;0
750;86200;18323;7;25267;-0.4;14.8;6524;50.8;82.1;10.5;452;25.8;76.1;272072;0
751;96000;20519;4.9;30707;1.3;13;8213;50.4;86.2;13.3;419;26.7;76.8;165067;0
752;59300;17262;7.6;8243;-2.1;22.1;1968;51;87.8;11.2;105;23.9;77;335756;0
753;46500;15550;9.3;4482;-1.9;21.4;1073;50.8;84.5;12;56;23.9;77.3;235441;0
754;68100;16599;9.6;14675;-1.7;18.4;3731;49.9;81.4;14.4;288;25.4;76.7;295778;0
755;45400;14644;14.5;13721;-0.9;20;3255;52.2;81.4;12.2;269;23.7;76.6;241094;0
756;48700;17489;7.7;6830;-1.7;23.5;1771;52.1;82.5;12.3;85;25.9;77.8;272258;0
757;82700;18891;6.1;25308;2.5;15.4;6924;50;87.8;13.9;312;27.4;78.2;418483;0
758;77000;18885;13.1;128012;-1.2;14;29545;52;86.5;23;2621;23.1;76.4;285972;0
759;74900;19943;7.6;26224;0.2;16.4;6515;51;89;18.8;286;24.8;78;328906;0
760;88000;19199;5.1;23325;0.2;16;5627;51.7;87.7;21.5;351;24.1;78.7;238528;0
761;73900;18405;9.4;21093;-0.9;14.5;6031;50.3;84.6;12.7;406;28.6;77.4;336863;0
762;64900;16042;10.5;20411;-1.9;16.9;5179;49.9;81.3;18.7;228;25.4;77.8;356751;0
763;62200;17036;8;15305;-1;20.1;3734;51;82.2;12.4;343;24.4;78.8;324282;0
764;54700;17498;10.1;11115;-1.8;22.1;2564;50.5;85.4;15.4;137;23.1;77.1;336516;0
765;75900;18595;6.5;21421;-1.4;18.7;5769;51.3;83.7;16;276;26.9;78.8;352698;0
766;59500;17067;11.1;14684;-0.9;20.8;3488;51.5;85.9;16.6;241;23.8;77;331362;0
767;84600;19200;5.5;18187;-0.2;16.2;4609;50.6;87.7;16.3;227;25.3;77;325744;0
768;75400;19184;8.5;46447;-1.7;17.7;11046;51.9;87.3;20.3;668;23.8;77.8;300851;0
769;57300;17934;7.3;13035;-1.2;20.4;3212;50.7;87.5;15.2;152;24.6;77;330355;0
770;71200;18237;8.3;13095;-0.3;17.9;3423;50;83.4;12.2;256;26.1;77.9;272371;0
771;64700;16409;8.5;9133;0.1;17.1;2402;50.8;84.4;12.1;156;26.3;77.2;221848;0
772;74400;19451;8.2;17372;-1.7;18;4289;51.7;88;16.3;223;24.7;78.3;285829;0
773;66400;16930;8.6;18678;-0.7;18.5;4735;50.6;82.6;12.8;448;25.4;76.7;452050;0
774;70900;17724;10.2;50149;-0.4;15.8;12840;51.5;85.6;14.4;932;25.6;77;367764;0
775;58200;15851;11.1;16942;-0.2;17.1;4495;49.8;78.5;12.4;199;26.5;78.1;431726;0
776;108000;22970;5.6;40750;5.3;11.1;11487;50.6;89.5;26.8;332;28.2;77;323612;0
777;55000;15127;11.9;8541;1;17.4;2317;50.5;78.9;11.4;151;27.1;76.6;266508;0
778;45400;14209;15.5;8689;-0.5;17.7;2002;51.1;81.7;15.1;157;23;77.3;261927;0
779;70100;19701;10.7;42351;-1.4;16.7;10328;51.7;85.8;16;715;24.4;76.2;192165;0
780;96800;21929;6;16424;0.6;20.6;3599;51.3;89.2;21.3;235;21.9;78.3;201126;0
781;93300;19600;7.8;89143;-0.3;14.7;22779;51.4;85.2;21.3;1309;25.6;76.8;336497;0
782;53000;16619;8.2;11027;-1.9;19.4;2674;51.4;82.2;13;184;24.2;77.8;220174;0
783;58300;17271;10.8;22008;-0.8;19;5492;50.6;84.8;13.8;392;25;76.9;404407;0
784;64700;17091;9.3;16900;-1.8;19.2;4246;51.7;85.9;14.8;272;25.1;77.3;300255;0
785;55200;18767;8;10704;-1;20.5;2593;50.9;84;14.5;187;24.2;77.7;344296;0
786;64400;18081;9.5;8010;-1.5;19.8;2010;51.2;85;14;79;25.1;75;318355;0
787;51800;16866;8.1;10366;-1.9;21.6;2655;51.2;85.6;14.6;146;25.6;77.8;343346;0
788;72500;19142;4.6;12369;-0.5;19.3;3118;51.1;86.5;17.2;158;25.2;78.8;321389;0
789;61800;19726;8;11353;-0.3;20.5;2675;50.6;85.4;14.9;130;23.6;77.8;304177;0
790;70500;18801;6.3;16438;-0.4;18;4182;50.5;87.3;17.5;179;25.4;77.6;348675;0
791;59600;17957;6;12100;-2;17.9;3210;50.8;85.8;15.4;142;26.5;78.3;334050;0
792;57200;17537;8;18812;-1.5;20.7;4646;51.1;85.7;17.1;274;24.7;77.7;339951;0
793;74900;17662;7.1;15666;-0.3;17.7;4108;50.9;85;12.7;184;26.2;75.9;392708;0
794;76700;18192;8.8;20336;-0.1;14.7;5018;49.4;86.1;16.2;301;24.7;77.5;244704;0
795;59500;17842;9.3;9932;-0.8;20.1;2615;50.8;79.3;12.6;146;26.3;77.9;269750;0
796;71700;18300;8.3;10381;-0.9;21;2580;51.1;86.3;15.4;106;24.9;77.1;257411;0
797;55500;18675;8.8;7837;-2.4;21.8;1998;51.6;85;13.6;86;25.5;77;253306;0
798;85600;18884;5;15671;1.5;17.1;4138;51.3;87;15.8;155;26.4;78.2;331922;0
799;76500;17329;10.3;20296;-0.4;17.3;5271;50.7;81.5;12.1;399;26;77.2;334824;0
800;82500;19622;6.5;37213;0.2;16;9173;49.6;86.8;15.9;372;24.6;77.2;420637;0
801;72500;19579;10.9;16181;-0.9;13.8;3946;51.1;88.1;31.2;305;24.4;77.5;228017;0
802;131500;22220;15;111006;0.2;7.4;22312;50.2;93.7;47.6;1363;20.1;78.8;288139;0
803;80400;17816;8.6;20221;-0.8;15.8;4874;47.8;85.3;12.7;261;24.1;77.2;321934;0
804;51900;17120;10.1;11400;0;20.2;2931;51.5;84;11.6;226;25.7;77.5;323028;0
805;54300;16598;10.2;17163;-2.2;20.1;4435;51.2;85.6;13.6;254;25.8;77.8;580884;0
806;60300;18430;9.7;38052;-1.9;16.5;9273;50.5;83.6;12.5;733;24.4;75.4;256685;0
807;99400;22977;6.5;191701;0.8;12.2;48422;51;90.6;27.7;2047;25.3;77.8;339227;0
808;66600;17644;9.3;12183;0.5;14.1;3380;50.3;79.7;12.7;182;27.7;77.5;201393;0
809;50900;15341;13.7;9422;0.5;19.3;2392;51.4;79.1;11.1;132;25.4;76.4;227160;0
810;64000;16081;7;11763;-0.1;18.8;3293;50.4;78.7;14.2;99;28;79.5;348492;0
811;87700;19357;6.7;14019;1.2;15.2;3802;50.7;87.6;14.4;238;27.1;77.2;316579;0
812;68100;18232;9.8;22335;-0.9;16.3;5742;50.2;82.6;16.5;259;25.7;77.1;329038;0
813;88300;18717;7.6;32052;1.7;15.9;8125;50.4;84;18.9;387;25.3;77.2;285724;0
814;71200;19176;10.2;39311;0.3;16.4;9930;50.2;82.3;17;453;25.3;75.8;319392;0
815;92900;18736;8.3;14547;0.7;12.6;3892;49.8;83.2;16.3;118;26.8;75;232129;0
816;66500;16809;10.7;10874;-0.3;21.6;2885;51.1;84.4;12.8;161;26.5;77.3;265173;0
817;54400;17477;9.4;10020;-1.4;23.9;2327;51.5;81.7;13.4;155;23.2;75.9;367651;0
818;52400;17155;9;8016;-2.2;19.5;2032;51.3;82.2;12.6;122;25.3;76.4;217317;0
819;55900;16373;9.1;11771;-2;20.3;2941;52.6;81.8;12.9;184;25;76.7;242650;0
820;84700;19625;8.9;41722;0.3;12.9;11219;50.5;80.3;17.2;589;26.9;76.2;219001;0
821;58300;17281;7.3;15102;-1;21.1;3742;51.1;80.7;14.7;169;24.8;78.8;358472;0
822;53400;16463;7;7003;-1;18.9;1826;51.3;81.1;13.4;91;26.1;78.8;240601;0
823;60000;16670;12.5;16976;-1.7;19.8;3948;49.3;85.5;16.6;217;23.3;76.7;309228;0
824;53500;17733;10.6;10147;-1.3;21.3;2440;51.4;83.7;13.9;131;24;77.8;327733;0
825;88200;19442;6;24849;0.1;16;7038;50.3;87.4;19.3;314;28.3;78.8;512029;0
826;40400;17006;9.1;8662;-2.2;21.7;2202;50.9;86.6;15;137;25.4;77.1;356988;0
827;103100;23654;7.9;374601;1.2;11.1;96300;51.5;88.3;29.7;4016;25.7;76.4;225623;0
828;84900;19275;8.4;87704;0.2;13.7;22813;51.1;84;15;945;26;75.7;536704;0
829;81600;18629;9.8;18815;0.4;17.6;4262;52;86.7;18.5;283;22.7;78.3;335296;0
830;45000;15023;14.3;5469;-1.7;24;1315;51.5;82.8;13.4;71;24;77.3;263753;0
831;50000;16902;9.9;11529;-1.7;22.7;2779;51.1;84.2;13.6;152;24.1;77.8;344949;0
832;92400;21310;10.5;158668;-0.1;11.8;42015;51.1;86.3;24.9;2578;26.5;76.1;225248;0
833;73800;16969;6;13173;0.1;20.4;3477;51.1;86.6;15.3;162;26.4;78.1;342366;0
834;84700;16532;6.4;31589;0;15;8567;51;80.4;19.8;426;27.1;79.5;493556;0
835;115800;19949;14.1;79981;-0.6;9.8;15248;48.9;93.5;44.5;960;19.1;79.6;340885;0
836;64200;17097;10.5;18103;-0.3;18.7;4808;50.9;84.2;12.9;266;26.6;78.3;396220;0
837;37900;15082;12.1;6958;-1.1;22.4;1665;51.5;83.3;12;105;23.9;77.3;291497;0
838;55600;16690;11.4;12309;-0.6;18.7;2867;52.1;87.3;14.7;239;23.3;77;225134;0
839;43100;15748;12.7;7809;-0.5;19.1;1934;50.1;82.7;11.8;121;24.8;76.6;257227;0
840;50100;16500;13.2;36051;-0.7;17.8;8397;51.3;81.5;14.6;661;23.3;75.6;208213;0
841;102100;20558;5.1;40671;1.2;11.8;10985;51.4;90;21.2;402;27;77.8;299835;0
842;83600;18221;7.6;20670;1.6;17.9;5389;51.8;82.5;16.4;268;26.1;77.5;317699;0
843;35600;15613;14;6730;-1.4;23.8;1606;52.2;83.9;12.1;86;23.9;76.4;286412;0
844;66000;17857;10;40235;-1.1;17.4;9847;49.9;84.2;16.9;554;24.5;76.2;412641;0
845;61200;18494;8.4;11723;-1.3;18.9;2824;51.1;87.3;16.5;108;24.1;78.3;241600;0
846;86000;17047;8;21310;0.5;15.7;4900;50.8;84.1;20.5;393;23;78.9;360778;0
847;76400;18771;10.3;103877;-0.8;13.4;28390;51;81.4;18.9;1321;27.3;76.3;497241;0
848;55900;16952;8.3;7909;-1.3;19.4;1921;50.4;86;12.7;111;24.3;77.8;227898;0
849;52500;18247;7;14334;-1.6;21.2;3507;51;84.4;13.5;157;24.5;77.6;349675;0
850;40900;15640;14.9;14385;-1.3;18;3630;51.1;83.1;15.2;333;25.2;75.9;271137;0
851;49300;16458;12.8;8110;1;20;2123;50.8;81.9;11.7;175;26.2;75.8;367031;0
852;56500;15207;13.3;16774;-0.5;16.2;4473;51.7;84.7;18;349;26.7;75.8;242096;0
853;33000;16627;10.1;5307;-2.7;21.5;1326;52;85.8;21;54;25;76.4;595104;0
854;55500;16695;12.9;28205;-1.4;17.9;7330;51.6;82.3;16.6;449;26;76.7;612617;0
855;46200;16393;13.5;15379;-0.1;18.2;3961;51.8;84.2;17.8;285;25.8;75.9;329461;0
856;50800;15163;12.9;10724;-0.9;19.5;2828;51.7;84.6;19;408;26.4;75.8;332927;0
857;83900;20150;7.3;59482;1.2;12.6;17037;49.8;87.3;20.4;914;28.6;77.3;758784;0
858;39800;17422;8.6;3030;0.1;18.7;731;49;87.1;19.6;50;24.1;77.9;409224;0
859;26200;16280;12.2;4359;-2;24.3;1019;51.7;81;12.3;82;23.4;75.8;391291;0
860;46900;14710;14.3;22605;-1.2;15.2;5991;51.5;80.3;11.3;423;26.5;74;269253;0
861;48500;17862;9.4;3165;-1.6;26.6;752;50.7;85.5;16;24;23.8;77.3;562300;0
862;42600;17795;12.7;2390;-0.8;21.8;635;51.1;87.4;22.1;20;26.6;77.4;545587;0
863;52900;17939;10.1;8822;-0.6;20.8;2200;50.2;87;16.5;135;24.9;77.7;368540;0
864;42400;17536;10.8;10268;-2.8;23.2;2296;52.5;85.5;18;139;22.4;77.8;393227;0
865;60700;18337;6.6;8865;-0.6;16.2;2378;51;86.9;20.1;180;26.8;75.8;306865;0
866;29700;17037;10.2;1967;-0.3;25.8;435;51.7;91.3;15.1;13;22.1;77.4;503976;0
867;54100;17509;12.9;36291;-1;15.9;9444;51.1;85.4;18.3;656;26;76.2;642549;0
868;54000;16245;16;38242;-0.8;15.5;8775;51.3;84.5;23.9;606;22.9;75.2;290557;0
869;43600;16348;11.6;3472;-1.2;26.2;821;50.6;86.4;15.4;32;23.6;76.9;515162;0
870;62800;17780;7.5;19344;-1;18.6;4976;51.3;86.4;15.2;293;25.7;77.7;513942;0
871;54700;14849;11.9;8249;0.7;16.2;2088;50.3;80.2;14.8;215;25.3;75.8;222074;0
872;117800;19952;15.9;99962;0;7.9;20401;50.3;92.4;42.7;1789;20.4;78.3;218517;0
873;36300;17586;10.4;3449;-3.6;20.8;849;50.6;81.2;16.3;39;24.6;77.4;356591;0
874;24700;16066;13.8;3261;-2.2;25.3;733;52.2;80;10.6;52;22.5;75.8;330832;0
875;85500;18259;12.9;27507;-0.9;14.3;6164;51.1;87.2;29.2;378;22.4;78.5;507232;0
876;43400;16569;7.2;6525;-0.6;20.4;1396;47.2;84.8;16.4;59;21.4;77.1;375563;0
877;83800;15377;14.2;40523;-1.1;7;13881;49;67.4;14.3;499;34.3;77.1;761443;0
878;69200;15721;12.4;32458;-0.4;11;10094;48.3;69.9;16.4;300;31.1;76.3;668993;0
879;73800;17311;7.7;24784;0.6;14;6820;50.4;85.3;16.5;431;27.5;76.5;303061;0
880;69400;16199;12.1;27947;-4.1;9.4;8281;50.7;86;17.1;609;29.6;73.8;153941;0
881;48100;17852;10.3;3068;-2;22.7;803;51.2;84.5;18.4;24;26.2;77.6;648624;0
882;41300;18050;11.5;2946;-3.4;23.7;664;51.3;83.6;17.4;33;22.5;76.9;485646;0
883;78600;17072;10.1;7909;-1.5;9.6;2591;49.8;71.5;15.2;136;32.8;76.6;332607;0
884;76000;18632;9.1;5904;0.7;12.7;1863;50;73.6;16.3;60;31.6;76.1;555937;0
885;57700;19974;11.6;1534;-2;17.7;433;50.4;83.7;17.4;21;28.2;77.6;441609;0
886;35300;15976;12.5;7673;1.3;22.8;1820;51.2;80.9;14.5;149;23.7;75.8;634169;0
887;59400;16484;15.7;2670;0;18.4;757;50.6;76.7;17.4;16;28.4;76.6;527709;0
888;44100;16368;11.6;6536;-3.1;23.2;1612;51.6;83.8;14;84;24.7;76.4;460898;0
889;76400;18715;6.4;32869;0.5;16.8;8555;51.4;85.3;23;469;26;78.4;321003;0
890;76100;17349;11.6;4307;-0.5;10.6;1418;49.2;74.8;17.5;42;32.9;76.6;368790;0
891;45000;15599;11.5;2085;3.3;19;604;50.7;86.9;19.7;20;29;77.4;485004;0
892;70200;18606;8.8;12657;0.7;14.9;3576;50.8;87.7;15.4;247;28.3;77.3;321435;0
893;83100;19373;6.7;18426;1;12.8;5046;49.3;88.9;17.9;299;27.4;76.2;269019;0
894;24000;16644;11.6;3791;-5.3;25.9;832;50.5;87.6;13.8;33;21.9;77.3;459122;0
895;150100;30919;3.4;451086;3.1;10;122168;51.2;94.9;47.7;5057;27.1;79;135787;0
896;77500;15708;11.7;4531;0.7;11.1;1554;48.9;75.8;15;49;34.3;76.5;525746;0
897;56800;18533;10.6;8673;-1.9;19.6;2378;51;84.7;17.8;124;27.4;76.4;520667;0
898;44200;17207;10.8;3278;-4.5;21.3;787;50.9;85.2;18.9;27;24;77.4;441979;0
899;39600;15525;12.7;22835;-1.5;17.3;5876;51.1;83;15.9;466;25.7;74.9;331489;0
900;48500;18606;8.2;2155;-3;20.5;548;49.9;88.5;18.5;31;25.4;77.6;435349;0
901;96900;20292;6.7;68691;2.3;9.8;18334;46.8;86.5;23.1;943;26.7;76.2;201826;0
902;33900;15788;9.7;3578;-0.9;23.5;840;51;85;17.4;33;23.5;77.1;427554;0
903;56100;17009;11;9570;1.2;18.3;2397;50;80.9;12.7;202;25;75.8;278086;0
904;55000;17294;7.3;3046;-2.9;20.7;774;51.6;86.7;17.5;28;25.4;77.6;627972;0
905;67900;15724;14.5;35935;-1;11.6;9250;50.7;81.8;23;619;25.7;77.2;495789;0
906;82700;18921;6.6;29554;0.2;17.3;7503;51;85.9;22.2;328;25.4;78.9;522758;0
907;52300;16100;8.3;13361;0.5;21.1;3307;51.3;84.4;17.9;152;24.8;77.9;562926;0
908;46200;17090;9.2;10965;-1.8;22;2738;50.8;85.1;13.2;140;25;78.2;514195;0
909;52900;16824;9.3;4631;0.3;17.9;1367;50.5;80.3;19.6;43;29.5;76.1;554522;0
910;106300;21408;5.5;28351;1.5;11.9;7920;50.5;87.5;19.4;395;27.9;75.6;279859;0
911;55600;17653;9.5;6932;-2.2;21.4;1697;50.7;88.1;16.9;62;24.5;77.3;454521;0
912;44400;16421;12.6;36252;-2;18.3;9079;51.8;81.2;16;826;25;75.5;328342;0
913;48400;18491;9;6104;0.1;21;1541;50.8;84.7;16;87;25.2;77.9;395856;0
914;67700;17076;10.5;3496;-3.2;13.9;1026;51.4;81.9;17.6;37;29.3;76.6;422492;0
915;58200;17121;9.1;10717;-1.9;22;3057;50.8;83.7;14.6;132;28.5;77.3;417656;0
916;44900;16539;13;16997;-1.4;17.5;4361;51.7;83.5;15;359;25.7;75.9;344968;0
917;40600;17787;8.7;3454;-3.3;24.2;791;50.4;84.4;17.9;41;22.9;77.4;623096;0
918;46800;16835;10.5;5953;-1.9;19.6;1312;45;84.8;15.4;42;22;76.9;478809;0
919;67600;17691;8.4;16712;1.1;15.8;4519;51;85.5;14.3;404;27;77.3;359967;0
920;32000;16236;10.4;4452;-2.4;25.7;1060;50.8;84.8;15.5;41;23.8;77.3;505320;0
921;58900;17663;8.6;6163;0.4;17.6;1584;50;86.2;16.3;75;25.7;77.1;399959;0
922;48800;17584;11.8;7233;-3.5;18.5;1748;47.2;84.8;21.8;70;24.2;76;480034;0
923;48200;17121;10;6001;-2.1;21.8;1471;51.3;84.4;16.1;55;24.5;77.3;554603;0
924;81100;17785;9.7;18209;0.7;13.5;5366;50.5;89.2;22.7;235;29.5;78.2;443014;0
925;56600;17906;9.4;9647;-1.1;19.2;2364;51.5;86.3;21;103;24.5;77.4;437382;0
926;41300;17161;12.5;2966;-1.6;25.6;713;50;84.7;15.9;37;24;77.3;646616;0
927;66600;18520;10.9;64790;-0.9;16.4;15852;49.8;82.7;17.3;991;24.5;76.8;661960;0
928;35300;17433;9.1;5835;-3.2;26.1;1302;51.8;88.6;14.9;53;22.3;77.8;428037;0
929;42900;16064;10.7;10761;-1.6;18;2655;52;83.4;17.5;159;24.7;76;457655;0
930;93700;16349;20.6;62843;-3.9;7.5;11840;46.7;93.8;40.5;892;18.8;78.8;237773;0
931;38300;15588;9.8;5685;-1.2;21.5;1433;50.5;87.1;15.4;75;25.2;76.9;569511;0
932;32200;18033;9.7;3551;-1.8;25.3;786;51.5;82.8;16.4;47;22.1;77.4;412285;0
933;41100;17073;12;7370;-2.8;24.1;1651;51.9;83.1;16.7;106;22.4;77.1;429267;0
934;85300;19073;8.8;53597;0.1;14;14046;50.7;87;20.4;759;26.2;76.5;413752;0
935;72100;20443;5.1;5120;-2.3;16.5;1390;50.7;84.5;23;41;27.1;77.6;476259;0
936;83600;20907;9.5;452869;0.6;11.4;127535;50.6;85.1;25.4;8098;28.2;75.9;539763;0
937;72400;15059;16.9;22510;-0.3;8.9;7208;48.7;63.7;13.6;303;32;76.1;327830;0
938;81600;20904;9.6;169871;0.1;13.7;42973;51.6;88.1;26;2803;25.3;76;224143;0
939;56000;16299;15.7;2813;-3.1;20.3;741;50;87.8;15.9;23;26.3;76.9;507393;0
940;63900;16761;12.9;6760;-3.4;17.1;1660;48.9;86.6;15;64;24.6;77.3;652688;0
941;37400;14983;10.7;4536;-2.2;27.9;985;51.9;84.6;16.7;33;21.7;77.3;491990;0
942;34400;16409;11.8;4789;-0.7;21.2;1260;51.2;82.9;18.4;54;26.3;76;434617;0
943;73400;18043;14.9;2406;0.1;13;742;49;78;16.9;21;30.8;76.6;400232;0
944;79000;17814;10.3;5463;-1.5;13.3;1704;51.2;80.5;17.5;58;31.2;76.6;511859;0
945;62100;18305;9.5;25946;-0.8;15.5;7403;50.8;86.3;15.7;462;28.5;75.9;667229;0
946;75500;19028;9.7;8180;-1.2;14.6;2150;51.4;92.7;25;78;26.3;77.3;679384;0
947;47400;16239;12.3;3319;-3.7;24;792;52.3;84.3;14;55;23.9;77.6;462388;0
948;62600;17704;7.3;6885;-0.6;15.6;1841;49.4;89.9;17.3;107;26.7;77.3;478426;0
949;45700;17016;16.1;1749;-2.5;18.1;509;50.3;84;17.2;14;29.1;77.6;480043;0
950;32200;15515;10.1;6483;-2.5;25.1;1535;49.8;81.2;15.2;86;23.7;77.8;536328;0
951;55300;16720;14.8;2531;0.3;16;726;48.9;77.7;15.5;30;28.7;77.6;449558;0
952;37700;14910;11.3;10332;-0.9;19.9;2625;51.5;81.1;10.9;162;25.4;75.8;301477;0
953;34300;14283;13.2;3788;-0.8;24.8;821;50.8;83.4;11.4;76;21.7;75.9;254482;0
954;54300;16005;16.5;157882;-0.3;11.7;44956;51.2;74;12;4207;28.5;72.7;22351;0
955;60800;14931;24;17244;0.3;14.6;4053;51.5;60.1;10.9;693;23.5;74.2;160437;0
956;69300;14506;17.3;17800;1.4;13.7;4601;51;64.5;9.1;461;25.8;73.1;159149;0
957;89500;18621;7.5;19111;2.4;10.8;5077;51.1;80.4;12;296;26.6;76.1;83948;0
958;58800;19035;13.6;8286;-1.5;16.2;1911;50.6;76.3;10.6;260;23.1;73.5;118597;0
959;77900;16816;15.6;38033;1.5;15;9210;51.9;69.5;11.1;978;24.2;74.5;249683;0
960;65000;15326;21.9;11085;2.4;14.6;2678;50.6;59;10.1;362;24.2;74.4;128696;0
961;52500;11526;31.1;30060;-0.6;13.7;7329;52.2;56.6;9;561;24.4;71.5;3684;0
962;131800;23535;5.6;85991;5.2;8.1;24644;50.6;85.1;22.8;1249;28.7;75.6;79855;0
963;84500;18335;14;19360;0.6;13.6;4843;51.4;75.4;13.5;243;25;74.3;196537;0
964;68800;18212;15.5;49752;-0.1;15.6;10840;51;78;14.1;1534;21.8;74.6;26094;0
965;86400;18288;11.9;27697;-0.3;14.1;6276;50.4;76.6;19.3;467;22.7;75.7;94905;0
966;69000;16478;10.8;8279;2;13.5;2115;50.5;69.6;9.5;159;25.5;72.9;91714;0
967;46500;11044;33.2;16100;-0.5;11.5;4106;50.7;57.5;10;360;25.5;72.3;46646;0
968;64600;15402;15.8;18648;1.2;14.2;4647;50.4;68.9;7.4;489;24.9;74.7;267918;0
969;105100;18339;7.9;61236;3;7.8;16640;50.3;76;9.2;1077;27.2;75.3;56570;0
970;59900;14617;16;13010;0.9;12.8;3288;50.3;60.7;6.4;332;25.3;73.9;151373;0
971;53600;16264;15.9;13060;-1.2;18;2927;51.9;73.1;10;306;22.4;74.7;148020;0
972;83100;16566;16.6;34177;0.1;15;6406;51.8;77.9;24;762;18.7;76.6;145909;0
973;101000;20637;9.3;88616;-0.3;12.6;22717;51.8;80.8;20.5;1494;25.6;74.3;45108;0
974;49400;16276;13.1;5351;-0.1;18.3;1251;51.2;73.4;10.6;176;23.4;73.5;90258;0
